applicant_id,age,gender,marital_status,education_level,family_size,dependents,employment_type,monthly_income,district,urban_rural,land_ownership_acres,house_ownership,vehicle_ownership,livestock_count,bank_account,mobile_banking_user,mobile_payment_score,existing_loans,existing_debt_amount,electricity_payment_history,village_savings_member,guarantor_available,gn_recommendation,previous_mfi_loans,previous_default,loan_amount_requested,loan_purpose,loan_term_months,debt_to_income_ratio,loan_to_income_ratio,employment_stability_score,monthly_payment,payment_to_income_ratio,default
APP000556,59,Female,Married,O/L Passed,5,3,Self-Employed,61716,Ratnapura,Rural,0.0,Own,Three-wheeler,0,1,1,742,0,0,24,1,1,0,3,1,25000,Medical,18,0.0,0.4050813403331389,0.6666666666666666,1595.14,0.025846457968760127,0
APP000557,62,Male,Divorced,Grade 9-10,4,4,Farmer,27088,Galle,Rural,0.75,Rent,None,3,0,1,617,0,0,4,0,1,0,0,0,75000,Vehicle,36,0.0,2.7687536916715887,0.1111111111111111,2711.43,0.10009709096278795,1
APP000558,59,Male,Divorced,A/L Passed,4,3,Pensioner,42444,Kandy,Urban,0.0,Own,Three-wheeler,0,1,1,503,1,241085,29,0,1,1,0,0,25000,Debt Consolidation,18,5.680072566204882,0.5890114032607672,0.8055555555555556,1595.14,0.03758222599189521,1
APP000559,34,Male,Married,Diploma,6,3,Casual,39734,Vavuniya,Urban,10.0,Own,Motorcycle,0,0,1,488,0,0,22,0,0,1,0,0,300000,Vehicle,18,0.0,7.550208889112599,0.6111111111111112,19141.73,0.481746866663311,1
APP000560,51,Male,Married,Grade 5-8,3,1,Daily Wage,20977,Anuradhapura,Urban,0.0,Own,None,0,1,1,552,1,190101,17,1,1,0,2,0,200000,Housing,48,9.062354006769318,9.534251799590027,0.4722222222222222,5875.0,0.28006864661295705,1
APP000561,25,Male,Married,Diploma,3,3,Daily Wage,13803,Trincomalee,Urban,0.0,Own,Motorcycle,0,1,1,755,1,22167,31,1,1,1,0,0,150000,Wedding,12,1.605955227124538,10.867202782003913,0.8611111111111112,13752.0,0.9963051510541187,1
APP000562,55,Female,Married,O/L Passed,6,1,Farmer,44415,Galle,Rural,0.5,Rent,Motorcycle,4,1,1,546,1,55350,29,0,1,0,1,0,100000,Agriculture,24,1.2462006079027355,2.251491613193741,0.8055555555555556,4992.41,0.11240369244624564,1
APP000563,43,Female,Married,Grade 5-8,2,4,Daily Wage,27389,Trincomalee,Urban,1.0,Own,None,0,1,0,587,0,0,28,1,1,0,1,0,50000,Emergency,18,0.0,1.8255504034466392,0.7777777777777778,3190.29,0.11648070393223557,1
APP000564,49,Female,Married,O/L Passed,4,4,Casual,42744,Kandy,Rural,0.0,Own,Motorcycle,0,1,1,664,0,0,35,1,1,0,0,0,50000,Wedding,24,0.0,1.169754819389856,0.9722222222222222,2496.21,0.05839907355418304,0
APP000565,63,Male,Married,Grade 9-10,4,1,Pensioner,33682,Kilinochchi,Urban,0.75,Rent,None,0,0,1,300,1,156662,8,1,0,1,0,0,50000,Vehicle,36,4.651208360548661,1.4844724185024643,0.2222222222222222,1807.62,0.05366724066266849,1
APP000566,31,Female,Married,A/L Passed,3,0,Farmer,52310,Kalutara,Rural,0.0,Own,Bicycle,5,0,0,493,1,237371,22,0,0,0,0,0,200000,Education,12,4.537774804052763,3.823360734085261,0.6111111111111112,18336.0,0.35052571210093675,1
APP000567,38,Female,Married,A/L Passed,3,4,Permanent,102795,Kilinochchi,Estate,2.0,Family,None,0,1,1,845,0,0,2,0,0,1,0,1,200000,Debt Consolidation,48,0.0,1.9456199231480131,0.05555555555555555,5875.0,0.05715258524247288,1
APP000568,32,Male,Married,Grade 5-8,6,0,Daily Wage,24400,Kalutara,Urban,0.0,Family,Car,0,1,1,674,0,0,21,0,1,1,3,0,500000,Agriculture,12,0.0,20.491803278688526,0.5833333333333334,45840.0,1.8786885245901639,0
APP000569,29,Female,Married,O/L Passed,5,4,Self-Employed,98082,Mannar,Rural,2.0,Own,Motorcycle,0,1,1,704,0,0,30,0,0,0,1,0,500000,Medical,6,0.0,5.097775330845619,0.8333333333333334,87762.61,0.8947881364572501,1
APP000570,30,Female,Married,A/L Passed,2,4,Self-Employed,87690,Colombo,Rural,0.25,Family,None,0,1,1,506,0,0,21,0,1,1,2,0,100000,Agriculture,48,0.0,1.1403808872163304,0.5833333333333334,2937.5,0.033498688561979705,1
APP000571,64,Male,Married,Diploma,7,2,Self-Employed,94302,Kandy,Urban,0.25,Own,Bicycle,0,1,0,745,1,201002,10,0,1,1,0,0,150000,Vehicle,48,2.131471230726814,1.5906343449767768,0.2777777777777778,4406.25,0.046724883883692815,1
APP000572,37,Male,Widowed,O/L Passed,5,3,Permanent,144053,Mullaitivu,Rural,3.0,Own,None,0,1,1,568,1,185578,2,1,0,1,0,1,50000,Wedding,24,1.2882619591400388,0.34709447217343614,0.05555555555555555,2496.21,0.01732841384768106,1
APP000573,58,Male,Married,Degree,5,3,Self-Employed,31230,Colombo,Rural,10.0,Own,Motorcycle,0,1,1,609,0,0,13,1,0,0,0,1,25000,Debt Consolidation,12,0.0,0.8005123278898495,0.3611111111111111,2292.0,0.0733909702209414,1
APP000574,27,Male,Married,O/L Passed,3,0,Farmer,35765,Mullaitivu,Rural,0.75,Rent,None,4,1,1,669,0,0,18,1,1,1,0,0,150000,Vehicle,36,0.0,4.194044456871243,0.5,5422.86,0.1516247728225919,0
APP000575,33,Female,Married,O/L Passed,3,3,Permanent,35902,Vavuniya,Rural,0.0,Rent,Three-wheeler,0,1,1,733,0,0,30,1,1,1,1,0,150000,Vehicle,6,0.0,4.178040220600524,0.8333333333333334,26328.78,0.733351345328951,0
APP000576,60,Female,Married,A/L Passed,3,0,Casual,16222,Vavuniya,Rural,0.5,Own,Three-wheeler,0,1,0,619,1,286518,35,1,1,1,1,0,200000,Housing,12,17.662310442608803,12.328936012822094,0.9722222222222222,18336.0,1.1303168536555295,1
APP000577,62,Female,Single,O/L Passed,5,4,Permanent,57050,Ratnapura,Urban,0.5,Own,Motorcycle,0,1,0,629,1,296695,31,0,1,0,0,0,200000,Medical,36,5.200613496932515,3.5056967572304996,0.8611111111111112,7230.48,0.1267393514460999,1
APP000578,29,Male,Married,O/L Passed,2,2,Self-Employed,94586,Batticaloa,Rural,0.5,Own,None,0,1,1,415,0,0,25,1,1,1,2,0,150000,Medical,24,0.0,1.5858583722749666,0.6944444444444444,7488.62,0.07917260482523841,0
APP000579,47,Male,Single,O/L Passed,3,2,Farmer,21574,Trincomalee,Urban,0.5,Family,Bicycle,9,1,0,608,0,0,0,0,1,1,0,1,50000,Medical,36,0.0,2.3176045239640306,0.0,1807.62,0.08378696579215722,1
APP000580,22,Female,Married,A/L Passed,4,4,Farmer,54497,Mannar,Rural,0.0,Family,Bicycle,0,1,1,383,0,0,1,0,0,0,2,0,150000,Housing,36,0.0,2.75244508872048,0.027777777777777776,5422.86,0.09950749582545827,1
APP000581,25,Female,Divorced,A/L Passed,2,1,Daily Wage,23157,Badulla,Rural,0.75,Rent,Motorcycle,0,1,1,626,1,104188,5,0,1,1,0,0,200000,Business,36,4.499201105497258,8.636697326942178,0.1388888888888889,7230.48,0.31223733644254437,1
APP000582,49,Male,Married,O/L Passed,4,1,Self-Employed,39575,Monaragala,Urban,0.75,Rent,Motorcycle,0,1,1,502,1,242882,13,0,0,1,3,0,50000,Agriculture,18,6.137258370183196,1.2634238787113077,0.3611111111111111,3190.29,0.08061377132027796,1
APP000583,57,Male,Married,Grade 9-10,2,3,Casual,41172,Mullaitivu,Rural,0.0,Own,Motorcycle,0,1,1,554,0,0,27,1,0,0,2,1,25000,Education,48,0.0,0.6072087826678325,0.75,734.37,0.017836636549111048,1
APP000584,58,Female,Married,O/L Passed,3,0,Daily Wage,19476,Mannar,Rural,0.5,Own,Bicycle,0,1,1,518,0,0,32,1,1,0,0,1,500000,Wedding,12,0.0,25.67262271513658,0.8888888888888888,45840.0,2.3536660505237217,1
APP000585,39,Male,Married,O/L Passed,7,2,Farmer,35945,Kurunegala,Rural,0.5,Own,Three-wheeler,0,1,0,656,1,196656,24,0,0,0,1,0,200000,Business,36,5.471025177354291,5.56405619696759,0.6666666666666666,7230.48,0.20115398525525108,1
APP000586,28,Male,Married,Grade 9-10,6,3,Self-Employed,34962,Kandy,Rural,0.75,Rent,None,0,1,1,520,1,268295,17,0,1,1,2,0,25000,Education,6,7.673903094788628,0.7150620673874493,0.4722222222222222,4388.13,0.12551141239059552,0
APP000587,21,Female,Single,A/L Passed,3,4,Farmer,53290,Mullaitivu,Rural,0.0,Own,Bicycle,2,1,1,625,0,0,33,0,1,1,0,0,25000,Wedding,18,0.0,0.46913116907487334,0.9166666666666666,1595.14,0.02993319572152374,1
APP000588,42,Male,Single,O/L Passed,5,2,Daily Wage,14391,Puttalam,Rural,0.5,Own,Motorcycle,0,1,1,588,0,0,11,1,1,0,0,0,200000,Vehicle,36,0.0,13.89757487318463,0.3055555555555556,7230.48,0.5024306858453199,1
APP000589,37,Male,Divorced,Grade 9-10,7,0,Farmer,42852,Vavuniya,Rural,0.0,Family,None,8,1,1,606,1,233590,26,0,0,0,2,0,200000,Agriculture,36,5.451087463828993,4.667226733874732,0.7222222222222222,7230.48,0.16873144777373283,1
APP000590,27,Male,Married,Grade 5-8,5,0,Casual,27074,Kegalle,Rural,0.5,Rent,Motorcycle,0,1,1,609,0,0,23,1,0,0,1,0,25000,Medical,48,0.0,0.923395139247987,0.6388888888888888,734.37,0.027124547536381768,1
APP000591,45,Male,Married,Grade 9-10,2,1,Farmer,29796,Monaragala,Urban,1.0,Own,Three-wheeler,1,1,0,479,0,0,32,0,1,1,1,1,150000,Business,12,0.0,5.034232782923882,0.8888888888888888,13752.0,0.46153846153846156,1
APP000592,24,Female,Married,Diploma,5,3,Permanent,54450,Kurunegala,Urban,0.75,Rent,Motorcycle,0,1,0,533,1,278496,14,1,1,0,0,0,150000,Housing,18,5.114710743801653,2.7548209366391183,0.3888888888888889,9570.87,0.17577355371900827,1
APP000593,56,Male,Married,Grade 9-10,7,4,Casual,17078,Kilinochchi,Rural,0.0,Family,None,0,0,1,713,1,110475,31,0,0,0,0,0,300000,Agriculture,36,6.468848811336222,17.56645977280712,0.8611111111111112,10845.72,0.6350696802904321,1
APP000594,26,Male,Married,Grade 9-10,7,2,Self-Employed,73494,Nuwara Eliya,Rural,0.5,Own,None,0,1,0,446,1,280738,16,0,1,1,1,0,50000,Emergency,36,3.819876452499524,0.6803276457942145,0.4444444444444444,1807.62,0.02459547718181076,1
APP000595,51,Female,Married,O/L Passed,3,0,Permanent,75037,Hambantota,Rural,3.0,Own,Bicycle,0,1,1,850,0,0,34,0,0,1,0,0,300000,Vehicle,24,0.0,3.998027639697749,0.9444444444444444,14977.23,0.19959793168703438,0
APP000596,39,Female,Married,Grade 9-10,4,2,Permanent,142666,Mannar,Rural,0.0,Own,None,0,1,1,636,0,0,34,0,1,1,3,0,25000,Business,6,0.0,0.17523446371244725,0.9444444444444444,4388.13,0.030758064290020048,0
APP000597,64,Female,Married,Grade 5-8,3,4,Permanent,113040,Puttalam,Urban,1.5,Own,Car,0,1,0,564,0,0,12,0,1,0,1,0,75000,Agriculture,6,0.0,0.6634819532908705,0.3333333333333333,13164.39,0.11645780254777069,1
APP000598,59,Male,Married,Grade 9-10,2,2,Farmer,48041,Mullaitivu,Urban,0.75,Rent,Motorcycle,9,1,0,686,1,18475,8,1,1,0,2,0,500000,Medical,12,0.3845673487229658,10.407776690743324,0.2222222222222222,45840.0,0.9541849670073479,1
APP000599,47,Male,Married,O/L Passed,5,3,Farmer,28715,Batticaloa,Rural,1.0,Own,None,4,1,1,543,1,262566,9,0,1,0,0,1,25000,Education,18,9.143862092982761,0.8706251088281386,0.25,1595.14,0.05555075744384468,1
APP000600,30,Female,Married,O/L Passed,4,1,Pensioner,36803,Kilinochchi,Urban,0.0,Own,Three-wheeler,0,0,0,633,1,139599,0,0,0,1,0,1,100000,Debt Consolidation,48,3.793141863435046,2.7171697959405483,0.0,2937.5,0.0798168627557536,1
APP000601,46,Female,Married,O/L Passed,6,2,Casual,18370,Nuwara Eliya,Rural,0.0,Own,Motorcycle,0,0,1,694,1,105983,33,0,0,0,0,0,75000,Business,48,5.769352204681546,4.0827436037016875,0.9166666666666666,2203.12,0.11993032117583015,1
APP000602,39,Male,Married,O/L Passed,7,1,Self-Employed,81726,Mullaitivu,Rural,2.0,Own,None,0,1,1,671,1,178496,24,0,0,0,0,0,100000,Wedding,36,2.1840785062281283,1.2236008124709394,0.6666666666666666,3615.24,0.04423610601277439,1
APP000603,59,Male,Married,Degree,4,4,Daily Wage,13908,Kalutara,Urban,0.0,Own,Bicycle,0,0,1,612,0,0,21,0,0,1,1,0,75000,Debt Consolidation,48,0.0,5.392579810181191,0.5833333333333334,2203.12,0.15840667241875178,1
APP000604,23,Male,Married,O/L Passed,4,1,Permanent,148208,Puttalam,Urban,0.0,Rent,None,0,1,1,715,0,0,9,1,1,0,1,0,200000,Debt Consolidation,18,0.0,1.349454820252618,0.25,12761.16,0.08610304437007449,0
APP000605,33,Female,Married,Grade 9-10,3,2,Farmer,55075,Anuradhapura,Rural,0.5,Own,Car,8,1,1,604,0,0,25,0,1,0,0,0,50000,Vehicle,12,0.0,0.9078529278256923,0.6944444444444444,4584.0,0.08323195642305946,0
APP000606,48,Female,Married,Grade 9-10,6,2,Farmer,39134,Kegalle,Rural,0.0,Rent,Motorcycle,6,1,1,681,0,0,18,0,0,1,0,1,300000,Wedding,24,0.0,7.665968211785149,0.5,14977.23,0.3827165636019829,1
APP000607,40,Male,Single,O/L Passed,7,0,Permanent,139601,Kilinochchi,Rural,1.0,Rent,Three-wheeler,0,0,1,542,0,0,3,0,1,0,0,0,150000,Emergency,12,0.0,1.0744908704092377,0.08333333333333333,13752.0,0.09850932299911892,1
APP000608,48,Male,Single,A/L Passed,2,2,Daily Wage,28881,Ratnapura,Rural,0.5,Own,Bicycle,0,1,1,715,1,85923,4,1,1,1,0,0,50000,Education,6,2.9750701153007166,1.7312419930057823,0.1111111111111111,8776.26,0.30387659707073855,1
APP000609,28,Female,Married,Grade 9-10,2,1,Farmer,21587,Trincomalee,Rural,1.5,Rent,Three-wheeler,7,1,0,584,0,0,28,0,1,1,1,0,75000,Housing,24,0.0,3.4743132440820865,0.7777777777777778,3744.31,0.17345207763931997,0
APP000610,61,Female,Married,A/L Passed,4,0,Permanent,125559,Trincomalee,Urban,1.0,Rent,None,0,1,0,667,1,248268,4,1,1,0,0,0,25000,Medical,36,1.9773015076577545,0.19910958194952175,0.1111111111111111,903.81,0.007198289250471889,1
APP000611,59,Male,Single,Grade 5-8,4,2,Permanent,75153,Monaragala,Urban,0.0,Own,Car,0,0,1,618,1,274814,0,0,0,1,2,0,50000,Debt Consolidation,12,3.6567269437015155,0.6653094354184131,0.0,4584.0,0.06099556903916011,1
APP000612,21,Female,Married,O/L Passed,5,2,Permanent,32413,Kalutara,Rural,0.0,Own,Three-wheeler,0,0,1,710,0,0,27,0,1,1,1,0,75000,Debt Consolidation,18,0.0,2.3138864036034925,0.75,4785.43,0.14763921883195016,0
APP000613,23,Female,Married,A/L Passed,6,4,Casual,35184,Mullaitivu,Urban,1.0,Rent,Bicycle,0,1,1,675,0,0,18,0,1,1,2,0,25000,Medical,18,0.0,0.710550250113688,0.5,1595.14,0.04533708503865393,0
APP000614,33,Male,Married,Grade 9-10,7,0,Self-Employed,42555,Galle,Urban,0.25,Family,Motorcycle,0,1,1,500,0,0,35,0,1,1,0,0,150000,Agriculture,6,0.0,3.5248501938667607,0.9722222222222222,26328.78,0.6187000352485019,1
APP000615,48,Female,Widowed,O/L Passed,4,4,Self-Employed,30952,Kegalle,Rural,3.0,Own,Motorcycle,0,1,1,593,0,0,0,0,1,1,3,0,75000,Business,6,0.0,2.423106745929181,0.0,13164.39,0.4253162962005686,0
APP000616,45,Male,Married,Grade 9-10,5,4,Casual,18457,Puttalam,Rural,0.75,Own,Three-wheeler,0,0,1,586,1,45316,28,0,1,1,1,0,100000,Education,48,2.455220241642737,5.417998591320366,0.7777777777777778,2937.5,0.15915370862003575,1
APP000617,53,Female,Married,A/L Passed,6,4,Daily Wage,20464,Kalutara,Urban,0.0,Own,Bicycle,0,1,1,613,1,28710,35,0,0,1,0,0,100000,Agriculture,6,1.4029515246286162,4.886630179827991,0.9722222222222222,17552.52,0.8577267396403441,1
APP000618,58,Female,Single,Grade 5-8,7,3,Casual,38353,Gampaha,Rural,1.5,Own,Bicycle,0,1,1,540,1,258556,31,1,1,1,0,1,500000,Housing,6,6.741480457852059,13.036789820874509,0.8611111111111112,87762.61,2.2882854014027587,1
APP000619,26,Female,Single,Diploma,2,4,Permanent,96686,Trincomalee,Rural,0.0,Own,Three-wheeler,0,1,1,606,0,0,13,0,0,1,2,0,100000,Vehicle,36,0.0,1.0342759034400018,0.3611111111111111,3615.24,0.037391556171524315,0
APP000620,64,Female,Married,Grade 9-10,5,1,Casual,29537,Hambantota,Urban,0.0,Own,Motorcycle,0,1,0,658,0,0,31,0,1,1,0,0,25000,Debt Consolidation,24,0.0,0.8463960456376748,0.8611111111111112,1248.1,0.04225547618241527,1
APP000621,52,Male,Single,Diploma,6,2,Self-Employed,52264,Badulla,Rural,0.75,Own,Bicycle,0,1,1,650,1,180886,8,0,0,1,0,0,500000,Medical,48,3.4610056635542628,9.566814633399662,0.2222222222222222,14687.5,0.2810251798561151,1
APP000622,41,Female,Married,O/L Passed,5,3,Self-Employed,67553,Nuwara Eliya,Urban,1.5,Own,Three-wheeler,0,1,1,621,0,0,18,0,1,1,0,0,300000,Medical,6,0.0,4.440957470430625,0.5,52657.56,0.7794999481888295,1
APP000623,36,Female,Married,A/L Passed,4,4,Casual,36591,Ratnapura,Rural,0.5,Own,None,0,1,1,694,0,0,10,0,0,0,0,1,25000,Medical,12,0.0,0.683228116203438,0.2777777777777778,2292.0,0.0626383536935312,1
APP000624,41,Male,Married,Grade 9-10,3,2,Permanent,139885,Polonnaruwa,Urban,0.0,Own,Motorcycle,0,1,1,516,1,110510,3,0,1,0,0,0,500000,Business,36,0.7900060764199164,3.574364656682275,0.08333333333333333,18076.2,0.12922186081424028,1
APP000625,31,Female,Married,Diploma,2,0,Farmer,50786,Hambantota,Rural,0.0,Own,None,1,1,1,679,0,0,24,0,1,0,1,0,300000,Education,24,0.0,5.907139762926791,0.6666666666666666,14977.23,0.2949086362383334,0
APP000626,57,Female,Married,Grade 5-8,4,0,Pensioner,24808,Matale,Urban,0.0,Own,None,0,1,0,637,1,15179,16,0,1,1,1,0,50000,Medical,36,0.6118590777168655,2.015478877781361,0.4444444444444444,1807.62,0.07286439858110287,1
APP000627,56,Male,Married,Grade 9-10,4,2,Casual,34562,Gampaha,Rural,0.0,Rent,Bicycle,0,1,0,424,0,0,7,0,0,1,1,0,25000,Business,18,0.0,0.7233377698049881,0.19444444444444445,1595.14,0.04615300040506915,1
APP000628,55,Female,Widowed,O/L Passed,6,1,Casual,31368,Badulla,Rural,0.0,Family,Bicycle,0,1,1,686,0,0,0,0,1,0,0,0,75000,Housing,36,0.0,2.3909716908951797,0.0,2711.43,0.08643936495791889,1
APP000629,39,Female,Single,Grade 5-8,5,2,Self-Employed,58345,Batticaloa,Rural,0.5,Own,Motorcycle,0,1,1,658,0,0,1,1,1,1,0,0,100000,Debt Consolidation,48,0.0,1.7139429257005743,0.027777777777777776,2937.5,0.050347073442454364,0
APP000630,40,Male,Married,Grade 9-10,2,2,Farmer,22081,Hambantota,Rural,2.0,Own,Motorcycle,4,0,0,672,1,203010,9,0,1,0,0,0,300000,Business,36,9.19387708889996,13.586341198315294,0.25,10845.72,0.4911788415379738,1
APP000631,38,Female,Married,Diploma,4,3,Casual,21454,Puttalam,Urban,0.0,Own,Bicycle,0,1,1,539,1,35063,26,1,0,0,1,0,150000,Wedding,18,1.634333923743824,6.991703178894379,0.7222222222222222,9570.87,0.44611121469189896,1
APP000632,61,Male,Married,Degree,6,0,Daily Wage,20933,Jaffna,Rural,0.0,Own,None,0,1,1,646,0,0,26,1,1,1,0,0,200000,Agriculture,18,0.0,9.554292265800411,0.7222222222222222,12761.16,0.6096192614532079,1
APP000633,34,Male,Married,O/L Passed,2,0,Self-Employed,88207,Kandy,Urban,1.0,Own,Motorcycle,0,1,0,526,1,194547,12,1,1,0,1,0,100000,Debt Consolidation,18,2.2055732538233928,1.1336968721303298,0.3333333333333333,6380.58,0.07233643588377339,1
APP000634,35,Male,Single,Diploma,5,4,Self-Employed,63739,Jaffna,Rural,0.75,Own,Bicycle,0,1,1,465,0,0,10,1,0,0,0,1,75000,Medical,48,0.0,1.1766736221151886,0.2777777777777778,2203.12,0.03456470920472552,1
APP000635,51,Female,Single,O/L Passed,4,2,Self-Employed,67738,Matara,Urban,2.0,Rent,Motorcycle,0,0,1,598,0,0,13,0,1,1,1,1,200000,Education,48,0.0,2.9525524816203608,0.3611111111111111,5875.0,0.0867312291475981,1
APP000636,21,Female,Married,Grade 9-10,7,2,Pensioner,46217,Badulla,Rural,0.0,Own,Motorcycle,0,1,1,667,0,0,31,0,1,0,1,0,150000,Wedding,36,0.0,3.245558993443971,0.8611111111111112,5422.86,0.1173347469545838,0
APP000637,23,Male,Married,A/L Passed,4,1,Farmer,57155,Vavuniya,Rural,0.0,Own,Three-wheeler,8,1,1,701,0,0,15,1,0,1,0,0,500000,Vehicle,18,0.0,8.748141020033243,0.4166666666666667,31902.89,0.5581819613332167,1
APP000638,36,Male,Widowed,A/L Passed,4,0,Permanent,135137,Galle,Rural,0.5,Rent,Motorcycle,0,1,1,665,0,0,28,0,1,0,1,0,50000,Emergency,6,0.0,0.3699948940704618,0.7777777777777778,8776.26,0.06494342778069663,0
APP000639,43,Female,Married,Degree,2,1,Casual,34008,Galle,Urban,0.5,Rent,None,0,1,1,577,0,0,33,0,1,1,0,0,25000,Debt Consolidation,12,0.0,0.7351211479651847,0.9166666666666666,2292.0,0.06739590684544813,0
APP000640,31,Male,Single,Grade 9-10,2,3,Self-Employed,41883,Kandy,Rural,0.25,Own,Three-wheeler,0,1,1,701,1,43566,25,0,1,1,1,0,500000,Wedding,12,1.040183367953585,11.938017811522574,0.6944444444444444,45840.0,1.0944774729603897,1
APP000641,32,Female,Married,A/L Passed,2,4,Casual,15514,Batticaloa,Rural,0.5,Own,Car,0,1,0,536,1,127488,4,0,1,1,2,0,75000,Vehicle,18,8.21760990073482,4.834343173907438,0.1111111111111111,4785.43,0.30845881139615833,1
APP000642,30,Female,Married,Grade 5-8,2,1,Farmer,50974,Mannar,Rural,0.0,Own,Bicycle,0,1,0,543,1,186389,18,1,1,0,0,0,200000,Emergency,24,3.656550398242241,3.9235688782516576,0.5,9984.82,0.19588064503472358,1
APP000643,52,Male,Married,Grade 5-8,6,0,Farmer,51715,Ampara,Rural,0.25,Own,Car,0,1,0,761,1,207467,27,0,1,1,1,0,25000,Debt Consolidation,36,4.011737406941893,0.48341873731025814,0.75,903.81,0.017476747558735375,1
APP000644,36,Female,Married,Grade 5-8,3,3,Farmer,33380,Nuwara Eliya,Rural,0.75,Own,Motorcycle,9,1,0,572,1,34939,27,1,0,0,0,0,300000,Emergency,12,1.0467046135410425,8.987417615338526,0.75,27504.0,0.823966446974236,1
APP000645,28,Male,Widowed,Degree,6,2,Pensioner,33212,Hambantota,Rural,0.25,Own,Bicycle,0,1,1,691,0,0,16,0,1,0,0,0,500000,Vehicle,48,0.0,15.054799470071059,0.4444444444444444,14687.5,0.44223473443333733,0
APP000646,58,Female,Married,A/L Passed,4,3,Casual,43174,Kalutara,Urban,0.75,Own,Bicycle,0,1,1,705,1,267884,18,0,0,0,0,0,50000,Emergency,48,6.204752860517904,1.158104414694029,0.5,1468.75,0.034019317181637095,1
APP000647,32,Female,Married,A/L Passed,6,1,Daily Wage,18861,Matara,Rural,0.25,Rent,Motorcycle,0,0,1,591,1,151409,26,0,0,1,0,0,150000,Debt Consolidation,6,8.027623137691533,7.952918721170669,0.7222222222222222,26328.78,1.395937649117226,1
APP000648,44,Female,Married,O/L Passed,5,0,Farmer,24094,Galle,Rural,0.0,Rent,None,7,0,0,626,1,203547,11,0,1,1,0,0,200000,Vehicle,24,8.44803685564871,8.300821781356355,0.3055555555555556,9984.82,0.41441105669461276,1
APP000649,48,Male,Widowed,Grade 9-10,7,1,Casual,21345,Kandy,Rural,0.0,Own,None,0,1,0,749,0,0,2,0,0,1,1,0,75000,Vehicle,24,0.0,3.5137034434293746,0.05555555555555555,3744.31,0.17541859920356054,1
APP000650,28,Female,Married,Grade 9-10,2,2,Farmer,42363,Vavuniya,Rural,0.25,Own,None,1,1,1,469,0,0,3,0,1,1,1,1,300000,Agriculture,6,0.0,7.081651441116068,0.08333333333333333,52657.56,1.243008285532186,1
APP000651,48,Male,Single,Grade 9-10,5,2,Permanent,117846,Puttalam,Rural,0.0,Own,None,0,0,1,517,1,152095,10,0,1,0,1,0,150000,Debt Consolidation,36,1.2906250530353174,1.27284761468357,0.2777777777777778,5422.86,0.0460164961050863,1
APP000652,56,Male,Married,O/L Passed,7,0,Farmer,57300,Galle,Rural,0.75,Own,Bicycle,8,1,1,681,0,0,33,1,1,1,1,0,200000,Emergency,36,0.0,3.4904013961605584,0.9166666666666666,7230.48,0.12618638743455496,0
APP000653,46,Male,Married,A/L Passed,5,4,Self-Employed,74808,Jaffna,Rural,1.0,Own,Motorcycle,0,0,1,559,1,115888,17,0,0,0,1,0,200000,Housing,18,1.5491391295048658,2.673510854454069,0.4722222222222222,12761.16,0.17058549887712543,1
APP000654,28,Female,Married,O/L Passed,4,3,Casual,20943,Kegalle,Rural,0.0,Family,None,0,1,1,656,0,0,34,0,1,0,0,0,75000,Education,6,0.0,3.5811488325454808,0.9444444444444444,13164.39,0.628581865062312,1
APP000655,48,Female,Married,Grade 5-8,2,3,Farmer,32569,Mannar,Rural,0.0,Rent,Car,9,1,0,594,0,0,17,1,1,0,0,0,50000,Debt Consolidation,6,0.0,1.535202186127913,0.4722222222222222,8776.26,0.26946667076053915,1
APP000656,48,Female,Married,Grade 5-8,5,2,Self-Employed,62616,Kalutara,Rural,5.0,Family,None,0,1,0,683,1,70916,5,0,1,0,3,0,50000,Wedding,48,1.1325539798134663,0.7985179506835314,0.1388888888888889,1468.75,0.023456464801328732,1
APP000657,57,Female,Single,Grade 5-8,4,1,Permanent,104329,Kegalle,Urban,0.0,Rent,Bicycle,0,1,0,561,0,0,33,0,1,1,0,0,50000,Debt Consolidation,6,0.0,0.4792531319192171,0.9166666666666666,8776.26,0.08412100183074697,1
APP000658,61,Male,Married,O/L Passed,2,1,Permanent,133743,Ratnapura,Urban,0.0,Family,None,0,1,1,711,0,0,32,1,1,0,0,0,25000,Wedding,18,0.0,0.18692567087623277,0.8888888888888888,1595.14,0.011926904585660559,0
